Series_reference,Period,Type,Data_value,Lower_CI,Upper_CI,Units,Indicator,Cause,Validation,Population,Age,Severity
a22,2000,Single year,4.070472846,2.740205434,5.400740258,"Per 100,000 people",Age-standardised rate,Assault,Validated,Children,0-14 years,Serious
a22,2001,Single year,6.586061485,4.890887084,8.281235887,"Per 100,000 people",Age-standardised rate,Assault,Validated,Children,0-14 years,Serious
a22,2002,Single year,6.208702336,4.567841806,7.849562866,"Per 100,000 people",Age-standardised rate,Assault,Validated,Children,0-14 years,Serious
a22,2003,Single year,3.259965377,2.073480848,4.446449906,"Per 100,000 people",Age-standardised rate,Assault,Validated,Children,0-14 years,Serious
a22,2004,Single year,5.142121796,3.656129414,6.628114177,"Per 100,000 people",Age-standardised rate,Assault,Validated,Children,0-14 years,Serious
a22,2005,Single year,5.036430954,3.564892865,6.507969044,"Per 100,000 people",Age-standardised rate,Assault,Validated,Children,0-14 years,Serious
a22,2006,Single year,5.122530133,3.642140051,6.602920215,"Per 100,000 people",Age-standardised rate,Assault,Validated,Children,0-14 years,Serious
a22,2007,Single year,4.95946779,3.509932429,6.409003151,"Per 100,000 people",Age-standardised rate,Assault,Validated,Children,0-14 years,Serious
a22,2008,Single year,3.939801031,2.651522812,5.228079251,"Per 100,000 people",Age-standardised rate,Assault,Validated,Children,0-14 years,Serious
a22,2009,Single year,6.897758952,5.218758615,8.576759289,"Per 100,000 people",Age-standardised rate,Assault,Validated,Children,0-14 years,Serious
a22,2010,Single year,6.026538595,4.458709271,7.594367919,"Per 100,000 people",Age-standardised rate,Assault,Validated,Children,0-14 years,Serious
a22,2011,Single year,4.773324549,3.375054666,6.171594432,"Per 100,000 people",Age-standardised rate,Assault,Validated,Children,0-14 years,Serious
a22,2012,Single year,3.789968258,2.548825867,5.031110649,"Per 100,000 people",Age-standardised rate,Assault,Validated,Children,0-14 years,Serious
a22,2013,Single year,3.267923571,2.115180181,4.420666961,"Per 100,000 people",Age-standardised rate,Assault,Validated,Children,0-14 years,Serious
a22,2014,Single year,5.989860432,4.418120898,7.561599965,"Per 100,000 people",Age-standardised rate,Assault,Validated,Children,0-14 years,Serious
a22,2015,Single year,3.934002586,2.664423924,5.203581249,"Per 100,000 people",Age-standardised rate,Assault,Validated,Children,0-14 years,Serious
a22,2016,Single year,3.120707825,1.98270412,4.258711531,"Per 100,000 people",Age-standardised rate,Assault,Validated,Children,0-14 years,Serious
a21,2000,Single year,36,24.24021609,47.75978391,Injuries,Number,Assault,Validated,Children,0-14 years,Serious
a21,2001,Single year,58,43.073359,72.926641,Injuries,Number,Assault,Validated,Children,0-14 years,Serious
a21,2002,Single year,55,40.46451806,69.53548194,Injuries,Number,Assault,Validated,Children,0-14 years,Serious
a21,2003,Single year,29,18.44527093,39.55472907,Injuries,Number,Assault,Validated,Children,0-14 years,Serious
a21,2004,Single year,46,32.7068775,59.2931225,Injuries,Number,Assault,Validated,Children,0-14 years,Serious
a21,2005,Single year,45,31.85216189,58.14783811,Injuries,Number,Assault,Validated,Children,0-14 years,Serious
a21,2006,Single year,46,32.7068775,59.2931225,Injuries,Number,Assault,Validated,Children,0-14 years,Serious
a21,2007,Single year,45,31.85216189,58.14783811,Injuries,Number,Assault,Validated,Children,0-14 years,Serious
a21,2008,Single year,36,24.24021609,47.75978391,Injuries,Number,Assault,Validated,Children,0-14 years,Serious
a21,2009,Single year,65,49.19826518,80.80173482,Injuries,Number,Assault,Validated,Children,0-14 years,Serious
a21,2010,Single year,57,42.20259642,71.79740358,Injuries,Number,Assault,Validated,Children,0-14 years,Serious
a21,2011,Single year,45,31.85216189,58.14783811,Injuries,Number,Assault,Validated,Children,0-14 years,Serious
a21,2012,Single year,36,24.24021609,47.75978391,Injuries,Number,Assault,Validated,Children,0-14 years,Serious
a21,2013,Single year,31,20.08738237,41.91261763,Injuries,Number,Assault,Validated,Children,0-14 years,Serious
a21,2014,Single year,56,41.33297256,70.66702744,Injuries,Number,Assault,Validated,Children,0-14 years,Serious
a21,2015,Single year,37,25.07800451,48.92199549,Injuries,Number,Assault,Validated,Children,0-14 years,Serious
a21,2016,Single year,29,18.44527093,39.55472907,Injuries,Number,Assault,Validated,Children,0-14 years,Serious
c22,2000,Single year,12.69002603,10.31668646,15.06336559,"Per 100,000 people",Age-standardised rate,Car occupant,Validated,Children,0-14 years,Serious
c22,2001,Single year,9.394172462,7.360464096,11.42788083,"Per 100,000 people",Age-standardised rate,Car occupant,Validated,Children,0-14 years,Serious
c22,2002,Single year,7.135145088,5.373208169,8.897082006,"Per 100,000 people",Age-standardised rate,Car occupant,Validated,Children,0-14 years,Serious
c22,2003,Single year,8.318532341,6.423228073,10.21383661,"Per 100,000 people",Age-standardised rate,Car occupant,Validated,Children,0-14 years,Serious
c22,2004,Single year,6.939214546,5.211911985,8.666517108,"Per 100,000 people",Age-standardised rate,Car occupant,Validated,Children,0-14 years,Serious
c22,2005,Single year,9.325952808,7.31958611,11.33231951,"Per 100,000 people",Age-standardised rate,Car occupant,Validated,Children,0-14 years,Serious
c22,2006,Single year,7.452056921,5.654136853,9.249976989,"Per 100,000 people",Age-standardised rate,Car occupant,Validated,Children,0-14 years,Serious
c22,2007,Single year,8.20804904,6.324542608,10.09155547,"Per 100,000 people",Age-standardised rate,Car occupant,Validated,Children,0-14 years,Serious
c22,2008,Single year,7.267411025,5.499105093,9.035716957,"Per 100,000 people",Age-standardised rate,Car occupant,Validated,Children,0-14 years,Serious
c22,2009,Single year,7.248042576,5.483675244,9.012409907,"Per 100,000 people",Age-standardised rate,Car occupant,Validated,Children,0-14 years,Serious
c22,2010,Single year,6.657650525,4.97002455,8.345276501,"Per 100,000 people",Age-standardised rate,Car occupant,Validated,Children,0-14 years,Serious
c22,2011,Single year,4.894651002,3.445508164,6.34379384,"Per 100,000 people",Age-standardised rate,Car occupant,Validated,Children,0-14 years,Serious
c22,2012,Single year,5.508354207,3.977955333,7.038753082,"Per 100,000 people",Age-standardised rate,Car occupant,Validated,Children,0-14 years,Serious
c22,2013,Single year,5.133622,3.647083851,6.620160149,"Per 100,000 people",Age-standardised rate,Car occupant,Validated,Children,0-14 years,Serious
c22,2014,Single year,6.085657387,4.474438926,7.696875849,"Per 100,000 people",Age-standardised rate,Car occupant,Validated,Children,0-14 years,Serious
c22,2015,Single year,6.322379784,4.691933216,7.952826352,"Per 100,000 people",Age-standardised rate,Car occupant,Validated,Children,0-14 years,Serious
c22,2016,Single year,8.413153818,6.516581495,10.30972614,"Per 100,000 people",Age-standardised rate,Car occupant,Validated,Children,0-14 years,Serious
c21,2000,Single year,110,89.44372431,130.5562757,Injuries,Number,Car occupant,Validated,Children,0-14 years,Serious
c21,2001,Single year,82,64.25177126,99.74822874,Injuries,Number,Car occupant,Validated,Children,0-14 years,Serious
c21,2002,Single year,63,47.44326815,78.55673185,Injuries,Number,Car occupant,Validated,Children,0-14 years,Serious
c21,2003,Single year,74,57.13975229,90.86024771,Injuries,Number,Car occupant,Validated,Children,0-14 years,Serious
c21,2004,Single year,62,46.56722815,77.43277185,Injuries,Number,Car occupant,Validated,Children,0-14 years,Serious
c21,2005,Single year,83,65.1438783,100.8561217,Injuries,Number,Car occupant,Validated,Children,0-14 years,Serious
c21,2006,Single year,66,50.07717732,81.92282268,Injuries,Number,Car occupant,Validated,Children,0-14 years,Serious
c21,2007,Single year,73,56.25406038,89.74593962,Injuries,Number,Car occupant,Validated,Children,0-14 years,Serious
c21,2008,Single year,65,49.19826518,80.80173482,Injuries,Number,Car occupant,Validated,Children,0-14 years,Serious
c21,2009,Single year,65,49.19826518,80.80173482,Injuries,Number,Car occupant,Validated,Children,0-14 years,Serious
c21,2010,Single year,60,44.81818426,75.18181574,Injuries,Number,Car occupant,Validated,Children,0-14 years,Serious
c21,2011,Single year,44,30.99906972,57.00093028,Injuries,Number,Car occupant,Validated,Children,0-14 years,Serious
c21,2012,Single year,50,36.14096176,63.85903824,Injuries,Number,Car occupant,Validated,Children,0-14 years,Serious
c21,2013,Single year,46,32.7068775,59.2931225,Injuries,Number,Car occupant,Validated,Children,0-14 years,Serious
c21,2014,Single year,55,40.46451806,69.53548194,Injuries,Number,Car occupant,Validated,Children,0-14 years,Serious
c21,2015,Single year,58,43.073359,72.926641,Injuries,Number,Car occupant,Validated,Children,0-14 years,Serious
c21,2016,Single year,76,58.91343012,93.08656988,Injuries,Number,Car occupant,Validated,Children,0-14 years,Serious
in22,2000,Single year,4.909255561,3.441022277,6.377488844,"Per 100,000 people",Age-standardised rate,Intentional,Validated,Children,0-14 years,Serious
in22,2001,Single year,7.404111498,5.603871816,9.204351179,"Per 100,000 people",Age-standardised rate,Intentional,Validated,Children,0-14 years,Serious
in22,2002,Single year,6.437015119,4.765924273,8.108105966,"Per 100,000 people",Age-standardised rate,Intentional,Validated,Children,0-14 years,Serious
in22,2003,Single year,4.046853571,2.724905696,5.368801446,"Per 100,000 people",Age-standardised rate,Intentional,Validated,Children,0-14 years,Serious
in22,2004,Single year,6.036335982,4.42632471,7.646347254,"Per 100,000 people",Age-standardised rate,Intentional,Validated,Children,0-14 years,Serious
in22,2005,Single year,5.822540375,4.239962499,7.405118251,"Per 100,000 people",Age-standardised rate,Intentional,Validated,Children,0-14 years,Serious
in22,2006,Single year,6.369589744,4.715911285,8.023268203,"Per 100,000 people",Age-standardised rate,Intentional,Validated,Children,0-14 years,Serious
in22,2007,Single year,5.993013397,4.393920438,7.592106357,"Per 100,000 people",Age-standardised rate,Intentional,Validated,Children,0-14 years,Serious
in22,2008,Single year,5.099046699,3.623955036,6.574138362,"Per 100,000 people",Age-standardised rate,Intentional,Validated,Children,0-14 years,Serious
in22,2009,Single year,8.412816955,6.542703113,10.2829308,"Per 100,000 people",Age-standardised rate,Intentional,Validated,Children,0-14 years,Serious
in22,2010,Single year,7.536643466,5.766913343,9.306373589,"Per 100,000 people",Age-standardised rate,Intentional,Validated,Children,0-14 years,Serious
in22,2011,Single year,6.169065072,4.563205549,7.774924595,"Per 100,000 people",Age-standardised rate,Intentional,Validated,Children,0-14 years,Serious
in22,2012,Single year,6.248140723,4.621528271,7.874753175,"Per 100,000 people",Age-standardised rate,Intentional,Validated,Children,0-14 years,Serious
in22,2013,Single year,4.207954727,2.883809976,5.532099477,"Per 100,000 people",Age-standardised rate,Intentional,Validated,Children,0-14 years,Serious
in22,2014,Single year,8.131845241,6.274553815,9.989136668,"Per 100,000 people",Age-standardised rate,Intentional,Validated,Children,0-14 years,Serious
in22,2015,Single year,6.210698527,4.579806396,7.841590658,"Per 100,000 people",Age-standardised rate,Intentional,Validated,Children,0-14 years,Serious
in22,2016,Single year,5.613307142,4.053624476,7.172989808,"Per 100,000 people",Age-standardised rate,Intentional,Validated,Children,0-14 years,Serious
in21,2000,Single year,43,30.14765666,55.85234334,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious
in21,2001,Single year,65,49.19826518,80.80173482,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious
in21,2002,Single year,57,42.20259642,71.79740358,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious
in21,2003,Single year,36,24.24021609,47.75978391,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious
in21,2004,Single year,54,39.59726497,68.40273503,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious
in21,2005,Single year,52,37.86649871,66.13350129,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious
in21,2006,Single year,57,42.20259642,71.79740358,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious
in21,2007,Single year,54,39.59726497,68.40273503,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious
in21,2008,Single year,46,32.7068775,59.2931225,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious
in21,2009,Single year,78,60.69006678,95.30993322,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious
in21,2010,Single year,70,53.60176481,86.39823519,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious
in21,2011,Single year,57,42.20259642,71.79740358,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious
in21,2012,Single year,57,42.20259642,71.79740358,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious
in21,2013,Single year,39,26.76002884,51.23997116,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious
in21,2014,Single year,74,57.13975229,90.86024771,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious
in21,2015,Single year,56,41.33297256,70.66702744,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious
in21,2016,Single year,50,36.14096176,63.85903824,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious
p22,2000,Single year,8.775553215,6.82701216,10.72409427,"Per 100,000 people",Age-standardised rate,Pedestrian,Validated,Children,0-14 years,Serious
p22,2001,Single year,7.066815473,5.307435234,8.826195713,"Per 100,000 people",Age-standardised rate,Pedestrian,Validated,Children,0-14 years,Serious
p22,2002,Single year,7.472555964,5.66972489,9.275387037,"Per 100,000 people",Age-standardised rate,Pedestrian,Validated,Children,0-14 years,Serious
p22,2003,Single year,7.306818948,5.530504865,9.083133031,"Per 100,000 people",Age-standardised rate,Pedestrian,Validated,Children,0-14 years,Serious
p22,2004,Single year,5.162211377,3.67040792,6.654014835,"Per 100,000 people",Age-standardised rate,Pedestrian,Validated,Children,0-14 years,Serious
p22,2005,Single year,6.524486394,4.845337249,8.20363554,"Per 100,000 people",Age-standardised rate,Pedestrian,Validated,Children,0-14 years,Serious
p22,2006,Single year,6.439669659,4.767846074,8.111493244,"Per 100,000 people",Age-standardised rate,Pedestrian,Validated,Children,0-14 years,Serious
p22,2007,Single year,5.725688444,4.153775214,7.297601675,"Per 100,000 people",Age-standardised rate,Pedestrian,Validated,Children,0-14 years,Serious
p22,2008,Single year,3.849905127,2.555107578,5.144702676,"Per 100,000 people",Age-standardised rate,Pedestrian,Validated,Children,0-14 years,Serious
p22,2009,Single year,4.596588836,3.187837953,6.005339718,"Per 100,000 people",Age-standardised rate,Pedestrian,Validated,Children,0-14 years,Serious
p22,2010,Single year,5.383682127,3.858567819,6.908796435,"Per 100,000 people",Age-standardised rate,Pedestrian,Validated,Children,0-14 years,Serious
p22,2011,Single year,4.329553844,2.967995946,5.691111742,"Per 100,000 people",Age-standardised rate,Pedestrian,Validated,Children,0-14 years,Serious
p22,2012,Single year,3.558840906,2.32331194,4.794369872,"Per 100,000 people",Age-standardised rate,Pedestrian,Validated,Children,0-14 years,Serious
p22,2013,Single year,4.126542034,2.794529,5.458555069,"Per 100,000 people",Age-standardised rate,Pedestrian,Validated,Children,0-14 years,Serious
p22,2014,Single year,5.096043623,3.620999527,6.571087719,"Per 100,000 people",Age-standardised rate,Pedestrian,Validated,Children,0-14 years,Serious
p22,2015,Single year,4.426406097,3.069184356,5.783627839,"Per 100,000 people",Age-standardised rate,Pedestrian,Validated,Children,0-14 years,Serious
p22,2016,Single year,3.891135955,2.616935483,5.165336426,"Per 100,000 people",Age-standardised rate,Pedestrian,Validated,Children,0-14 years,Serious
p21,2000,Single year,78,60.69006678,95.30993322,Injuries,Number,Pedestrian,Validated,Children,0-14 years,Serious
p21,2001,Single year,62,46.56722815,77.43277185,Injuries,Number,Pedestrian,Validated,Children,0-14 years,Serious
p21,2002,Single year,66,50.07717732,81.92282268,Injuries,Number,Pedestrian,Validated,Children,0-14 years,Serious
